wallet_address,amount_received,wallet_lifetime,last_transaction_time,annotation
0xa164b91ce474d334b7cf3fc0774a21c258d7c9e8,0.56777709,425,2019-01-28 12:37:37,cryptopia
0x35d87597e7c5675ccfa3dc63ddcce2f0193a314c,2.54131211,419,2019-01-28 13:42:57,cryptopia
0x0b5ee2f9cdab289b8ef639b8fb88d9024a142dd6,20.602139894928417,526,2019-01-28 12:00:56,cryptopia
0x3a992c15aae6d9b9062f6533cd12fc9f89e9a3be,10.576877992854351,153,2018-08-05 20:55:12,cryptopia
0xa12b635b78131ab7842be420a6c9909bfbb0a59b,0.5218233679951993,411,2019-01-28 17:31:14,cryptopia
0x59a349cd40ce0ceae249182feb9de756c803a4f4,2.942692072378725,553,2019-01-28 13:22:41,cryptopia
0xb4af25c43f61d17450293010c1578abbe779c042,0.0594729,408,2019-01-28 17:12:03,cryptopia
0x9ff433afb050547f84c20a0d80b6114311cd9d25,1.1931292556810023,484,2019-01-28 12:15:16,cryptopia
0x23a260085f77c1e77b2e284d7c58ee94ee775aaa,50.23066268842482,489,2019-01-28 21:22:57,cryptopia
0x5bdc6615e43af9fb6adcdc6fb006bb12d4291739,4.568651367,450,2019-01-28 13:28:02,cryptopia
0x53736ed74571fa79e90ac46d4e00852b07dbff57,6.026217926684296,251,2018-08-25 21:11:42,cryptopia
0x74d96a13c936c4fb719df72431a04c71245da8da,0.298958,2,2018-01-30 21:54:24,cryptopia
0x94069bd48bdbee6af9e13f16c07f0a2134ab942c,6.23966328,536,2019-01-28 19:42:36,cryptopia
0x8c90d9c675996ae99b7806998566112764be958d,16.427895193999998,543,2019-01-28 16:19:06,cryptopia
0xde861c9fef8824c609f9c27f52cba161893162fa,7.2338,0,2017-12-25 23:14:13,exmo
0x9878802e670cd8792c9d44f60793300c2552197b,4.373947,0,2017-12-25 20:08:17,exmo
0x138ebbdd1293ef0469f9aca9fc9bd74772adb35a,531.5007829700182,499,2019-11-08 07:11:30,exmo
0x11b94c70ac57fa86948ac5340c95e5ef64dc40b4,12.02,0,2018-06-09 09:23:36,fiat gateway
0x7ba49f22ecf1172c5972d8d75ba7e1d9d2fa83e6,25.0,0,2018-06-09 23:06:57,fiat gateway
0xcaebc6fb8c50941358f19129a47dafed61fcf29c,0.9083875,50,2018-09-03 07:51:13,fiat gateway
0x41adf29532a797e6421da918003e80ec70535dda,150.6805679112018,474,2019-05-13 06:50:33,fiat gateway
0x74499a44b884639eb78a286e70926ce3df9195f7,3.6628102,0,2018-06-29 10:54:29,fiat gateway
0xbde39607d4d78ca5ad0709fc14ca117a88d372a3,25.0,0,2018-11-23 20:05:23,fiat gateway
0x8d3b1c5e0af1c3937e1f9f164d7080ae3ae43c8d,9.56,0,2018-12-05 04:26:10,fiat gateway
0xf7e72bb3de02a3089a0d0b1ee5cdfb312f9c0632,9.93,0,2018-09-21 22:50:06,fiat gateway
0x0063c39b66ca2f7f63104996a12b561209850be5,5.0,0,2018-07-12 11:13:03,fiat gateway
0x9a1b2cc2b468419fbbe8932cb56c9e7a9280b309,4.94,0,2018-12-28 17:17:02,fiat gateway
0x5e4e579d392f374fcf73ff306c43e33939aaa03d,4.42,0,2019-01-04 12:49:43,fiat gateway
0xa1cbd3fabfc3822e6ae9c7fd52c1b8382420f384,10.0,0,2018-09-22 01:58:32,fiat gateway
0xc470327d4db36ccf5345ee04a500867e940cc2c3,7.0,0,2018-12-25 10:00:19,fiat gateway
0xb66e6a499176c8f83b665f0ac2560e9b45aa7316,3.51,0,2018-08-17 20:56:09,fiat gateway
0x1c51143cdba3d0374f5a8ea25856940c087e3294,1.225218,0,2017-06-27 14:29:22,fiat gateway
0x3a25e3b82016e75315522e3a588fc7518cadc277,19.9912,8,2019-02-21 13:26:51,fiat gateway
0x8e833d354139fb35c59c56109a229d4b82d369f8,6.00305958,190,2018-08-11 01:54:26,fiat gateway
0x05dd913fca1aa5c43853958464c3b353ea2eebe5,1.897527,0,2017-12-04 08:56:54,fiat gateway
0x29a2d68c52a17a31aa50e88c22cf4de5cdda7073,3.7,0,2018-04-28 06:53:51,fiat gateway
0x68d86d5fc6e2288a8ea7c7c46642960c95866428,2.57118982,0,2017-07-27 13:32:04,fiat gateway
0x025b6b27ed553e853340626b46cca27482c57ab3,10.03,0,2018-12-19 22:58:50,fiat gateway
0xe055ca1191e5caeb0e66781941f8d2f94ed50d43,93.835,0,2019-01-27 18:24:55,fiat gateway
0xecd3d988c3bea0c74e281a515a0b4d088d2f6fe2,97.79,0,2019-01-28 08:34:07,fiat gateway
0xdf3fa92cbf5a68b2b559598e0544f38f6b9c420c,94.96976796,0,2019-01-27 18:24:55,fiat gateway
0x904336555b1ef488e1cddd956ae37f3009e6a7e7,81.743,0,2019-01-28 08:34:07,fiat gateway
0xbbdf1f2027540a8f1a366d8289d5665edcb6dbf7,93.65700860999999,0,2019-01-27 18:24:55,fiat gateway
0x6cc200607b46b358cb6f6af66a616307245d2d20,7.94,0,2019-01-11 14:26:26,fiat gateway
0x1988d3b426c231fc8cc74dfdadce540adef8f21e,94.64319515,0,2019-01-27 18:24:55,fiat gateway
0x2137bbbd80aa94224e7554a49992e26e014786ef,587.2638240881437,418,2019-04-05 11:37:32,fiat gateway
0x0bbfb50f5fb4d183bd8704960a1cbe0324b85774,8.38605283,86,2018-09-07 05:31:58,fiat gateway
0x4ef9a9031d531275fdb9ea370e6ee7d0135667cc,88.06025396531544,2,2018-10-19 21:17:08,fiat gateway
0xd882cfc20f52f2599d84b8e8d58c7fb62cfe344b,34451.956259909995,366,2019-03-06 18:41:34,fiat gateway
0x70b299f487dedc5564371965ae2b4bcc6ee06f21,7.094720566,0,2018-02-23 21:11:33,freewallet
0x33e823ee5b89568ea15f0c00bd65910dddddeb99,5.50749107,677,2020-03-14 14:52:40,gate.io_1
0x3b8db0d2ff18268c353167f0f0fdd6b7dac55b88,5.000264,705,2020-04-18 23:29:52,hitbtc
0xc74bde36961894c53662bee82cdf351f168ceb22,18.926366783636816,163,2018-08-17 19:53:35,hitbtc
0xf45f3df887c64a376608c1ad05f19e1774e198f2,10.56099337999998,2,2018-06-06 00:33:40,hitbtc
0x33dfc91691218817b3c97d8bbafbed77438851f6,11.486303152264242,22,2018-09-05 10:34:06,hitbtc
0x119366d701c0907018ad64320c5c11763da170a9,20.622068894999998,15,2018-05-30 22:41:37,hitbtc
0x967358beff957046a903c0e8eb3b8a1b0a1d0b4e,53.141698201268426,0,2017-08-19 23:42:00,hitbtc
0x44c69f4eb11594304d69c82954048cf8ceb2b9e8,32.5472,176,2018-08-21 11:07:10,hitbtc
0xfdaf127d3a953b167634efb330c02981ccb1879f,12.147130245497594,662,2020-02-27 13:02:55,hitbtc
0x69885a35d6e26b6158dd253069b7ffc887c6290c,78.94133180225067,489,2020-03-16 01:26:50,hitbtc
0x5d0467b2f89d266d3b36c833fe7a05d03b1959ab,36.105002729999995,60,2019-01-19 16:18:44,hitbtc
0x0753977d18e3a9ade16580f28c269b660790ae53,5.0,5,2019-03-12 11:02:52,hitbtc
0xe5243dd60185ef2d7775cbe3d095df13c188ad7f,5.97,5,2019-03-12 11:04:16,hitbtc
0x27a3c64604d064faa25763fdb24e516e020862db,21.45512925,186,2018-12-16 13:13:10,hitbtc
0x42f8670f1d016c83813dbcc4b76d987c85b4dac9,66.80872931,69,2018-06-23 21:18:31,hitbtc
0x23e7b1e93599d3cb598047488cf2713010778e51,11.90049464,14,2018-02-07 21:56:41,hitbtc
0x16385aa7aa038397a2c02e76182044737f1bd8b8,773.3736783228351,336,2019-03-23 00:01:54,huobi
0xadfe3cca1e5058e7837a70ef742453e422b47242,0.71036036,44,2018-03-13 23:24:48,kraken
0x8791478a0ff6319e5212521e4c034514f46fe337,2.7875380305,0,2018-08-10 04:27:11,kraken
0x18ed3583be98869bdbd214f0eabab9d7e267d63b,0.8284994337732999,1,2018-06-05 14:44:55,kraken
0x0c7e978f7dea077a3530e761da8f61487472da70,4.639444277777778,0,2018-04-24 16:02:44,kucoin
0x76b506a5829b1ad8497fc358d327fb9295ff073e,115.1645,108,2018-08-28 10:42:59,kucoin
0x22ea61e6810eabcee89d1266c5e6a689c3902499,130.348390634,19,2018-06-12 02:32:04,kucoin
0xcfb5309c4f5c3a50e563b2eb37c5b4cb0b57bae1,22.484771249999998,0,2018-06-26 18:27:35,kucoin
0x35612bad65e2ee21ef9493584d5049a39915dbe0,17.29066315,0,2018-06-08 17:01:31,kucoin
0xbc732ab4bd2b83bae34f85a11ca6f36a5f7e5028,32.38520685,1,2018-07-17 21:50:00,kucoin
0xb32fc0a3c218e8ced7431f0cf404e83fdea89557,42.17827485,0,2018-09-03 23:52:21,kucoin
0x4d9dc58e4cd0d80264af801955b358d7a6ea1b6f,26.315424882,0,2018-09-11 12:41:01,kucoin
0xc837d6f610867725b027b0c8ce407df9b54f4cc9,79.86352925702,281,2018-12-07 16:39:31,kucoin
0x77e6c08ffb5c4bab48b0b78a607afdbda54221f6,41.81956123,404,2019-04-18 09:43:03,kucoin
0xa1ed5df1278e2326e302cf2f923f4079926be25c,38.62939215,1,2018-08-02 17:28:35,kucoin
0x45829a3fd7accc8570bdef07c9464d8f9dd1af4f,26.801261670000002,350,2019-02-16 09:05:26,kucoin
0x98d9de12a2b143f250d9af1e71c0f7b3ec7da2f3,6.204,460,2019-04-11 12:22:43,kucoin
0x57e6de3cee25a1cca40a008b7e465e5897b23be3,98.90382047876481,383,2019-02-04 21:02:26,kucoin
0x56dfbe83fd4fd66c0c3711f8cdd509420ac7e31d,36.6075,10,2018-06-25 16:47:39,kucoin
0x1db3e5a8bbaae35f51489449cc49eff8a263854c,45.7135151785805,0,2018-09-01 14:35:03,kucoin
0xf37448a0d9c5d976edcdf4544f4601e6b163c3c9,60.320559,79,2018-08-15 19:31:52,kucoin
0xe65e4e8ef013f0c3f280c1603dea304006c7212e,305.0,428,2018-12-26 20:38:18,liqui.io 1
0xecd6f66d12e603e146d1c2e52c79d21e50865198,327.31601458999995,48,2018-12-27 14:15:25,liqui.io 1
0x046ae164df2f0200f7cabe658802156d79b8b95f,60.60963640589163,9,2018-12-19 19:23:19,livecoin.net
0x70046a04ace8a7eabb276e0167c0e7468b5c1381,5.764521064,161,2018-07-23 14:41:07,livecoin.net
0xb9e8f949a21266582e3f7045f09914594171a67c,6.66374747962,19,2018-02-01 18:21:22,localethereumescrows
0x1ba26295dafaf7c0544c120e69e530069f6c0e2f,64.3985283478,318,2019-03-19 12:47:24,luno
0xa932dd6d00fed9d1cd140275a5caa32d0b1e0d68,160.31628609,544,2019-06-20 17:12:13,luno
0x6ef982f9e7f09d4bf4a70398707c82970a6dc31e,269.43414270899996,766,2020-02-18 15:47:46,luno
0xaa1a68939fe36f4ea1749b3acb4c8b9e84ea2e40,4.567507024,0,2018-01-18 10:19:41,mew phishing scam
0x8931152cafed3e7b32e1f348d52ab09ce6f2818f,68.39672049762157,0,2018-01-16 20:53:06,mew phishing scam
0x948f7fe9c6c94e6f36831a118fe2d42a7c146303,6.117766,0,2018-01-18 11:45:29,mew phishing scam
0x36cbddea89ffc54e240d7b8a5a55de8f10bc0070,3.930678,0,2018-03-14 13:59:11,mew phishing scam
0xda7af424302276099d09ad74fec824e3ff8e99a3,0.170401244,92,2018-07-05 01:04:18,mew phishing scam
0xac3045f1702eb9cc20c3512b09bd5d69420bd117,483.19782990000004,714,2019-01-05 15:07:33,poloniex
0x88e848de1106d12366acd4f56487afa94feac0fb,5.668,61,2018-11-11 11:27:40,remitano
0x7a3fc1cec032998c188eebe43c27d2b1f74d5e73,279.35015624414376,697,2020-08-12 11:43:04,remitano
0xc24913d907839a44d9ce4d9d35be43dc762d4f6f,9.836154839582765,321,2019-07-23 18:42:11,remitano
0x42074d3ccf8ce1c5e7c49b9c1890088e85ceebd8,17.879318769999998,0,2018-09-12 23:22:05,remitano
0xfa6b46104ec27f489376985ac628653538fface5,16.0,0,2018-08-30 16:31:08,remitano
0x14533bd562a3cc5fc443e918f56fce7978242d36,10.84583634,0,2018-09-08 21:08:59,remitano
0xe95604953e3937ce2ab2f2566d29eedb92dfcfb5,3.46856727,22,2018-09-28 09:37:41,remitano
0xdab2e842c1bf798e31c89ad19f0472cb3410dd06,19.66530013,3,2018-10-03 21:30:12,remitano
0x48f5021386fb064b397fa5390794532c17a3c139,298.62473483,103,2019-04-16 21:49:11,remitano
0xcef313705715d9ac67ae330026a5d34d8a71342d,1.3,0,2018-05-24 14:07:08,remitano
0xe28fde8c6cc0b5d1ea9659eece7442a61334641b,68.86075840000001,444,2019-12-06 08:46:10,remitano
0x6b75490df20e721560d272e7794fb3dd632a2ad0,69.44433414,181,2019-07-05 15:41:41,remitano
0x0006f4b5b1bdf45087d2e251e1ac6f00d6272dc3,0.1601,0,2019-03-06 13:56:41,remitano
0x14d16b8654c6454c1823415af08708f11d7b68c4,62.32948041,78,2017-08-10 09:19:00,replaysafesplit
0x7fa21ecaaa052873cada2477c760163eb44a36bb,18.225045507999997,32,2017-07-05 16:03:56,replaysafesplit
0x94836ae5bad9619abc6e6d2d6a9d736dc6e597ee,4.3006,14,2017-08-18 09:10:37,replaysafesplit
0x689bc3e98c783366bc75af59ed00aba74f52e9f4,31.216967150000002,2,2017-07-04 14:01:24,replaysafesplit
0x07ba81ab6fb6e8e1b13fbd816c1ee7f81fba4f67,314.91955541137975,545,2020-08-10 06:51:17,replaysafesplit
0xc4607fb25eba65b9c786d5c5fc444b456b00f6cf,7.179886325005329,0,2017-07-11 06:16:08,shapeshift
0x5e073234e790ade69fe2b78190fe28e687f2f4c1,6.0,0,2018-05-05 09:33:59,shapeshift
0x70753787e7dd6148ba1be25bb23863a233990910,4.258304697,0,2018-05-05 09:57:32,shapeshift
0x938ad087167399af0dc30050165a668415267414,6.0,0,2018-05-05 09:38:24,shapeshift
0x8d1d96135c539c3441cc939da80854a75d24adfb,6.0,0,2018-05-05 10:04:09,shapeshift
0x81869a0eef278be607a67de2cf23f566d46431fa,0.22992576,0,2018-10-22 11:58:08,shapeshift
0xa97b29b1ee80ed31eb9977e1b3fcda4a803a65f9,7.0,0,2018-03-09 13:02:40,shapeshift
0x731c89d1f8639396fa86ec40c4e9a621b3aa01ab,0.45,0,2018-01-13 03:33:30,shapeshift
0xbed4abb361753a93479cf26f968f44b30c4f7bec,0.6,0,2018-01-02 12:05:42,shapeshift
0x9cb45a1d0a12b76cb9a1c85ed0a094c858524d55,0.75,0,2018-04-11 18:12:03,shapeshift
0xa44adb69974d328fc80b3b5cc0351aacc4674591,0.9,0,2018-02-16 16:29:42,shapeshift
0x7ee2a0efa2ffa968782816026d892c96cf2f73c1,1.4,0,2018-01-27 22:35:07,shapeshift
0xabfa786cc1976885fc99facfe2362c1ab4c4abb7,3.64,0,2018-02-28 13:59:47,shapeshift
0xb5d62bfb8db649a63c046f9f920ec5cc29409d77,7.0,0,2018-03-09 08:31:02,shapeshift
0x247987ed89ac1c3dbe44f7e5252242c04609d889,7.0,0,2018-03-09 08:12:31,shapeshift
0xd49f895aad4e158e4288a8cf4b700fb61456a997,7.0,0,2018-03-09 08:19:17,shapeshift
0x99bf54517c1ba6beaf519b8641272384ee03fe05,7.0,0,2018-03-09 08:14:16,shapeshift
0xc281793d1be4cc08502f10cff1f6ae560218358a,7.0,0,2018-03-09 08:30:13,shapeshift
0xc063459d0c3d9dac164edd658dbbc01442ab3b61,7.0,0,2018-03-09 08:39:55,shapeshift
0x216edc1f0c614c3d1c22b8f13d7bc9e5078f48b0,7.0,0,2018-03-09 08:22:52,shapeshift
0x2c22fd50570b29fcf85d6fcc7ddb3a23fbf63fec,7.0,0,2018-03-09 08:05:30,shapeshift
0xd763efdc0774895a7a1d21ec5ec36100ef0fe80a,7.0,0,2018-03-09 08:06:16,shapeshift
0xfc8cf40690c0fc6fc3c5d6bf660590fe68426716,7.0,0,2018-03-09 08:37:31,shapeshift
0x0a0dbf59f2fdca85842b5329a1fad3d63b9e808c,7.0,0,2018-03-09 08:38:45,shapeshift
0x98268e811fba268f4f1b4aa34a7d1f2fc76d9a9a,7.0,0,2018-03-09 08:17:25,shapeshift
0xee0e3d3be51a6a4cdd9a71be4758ee5a06d1a70f,7.0,0,2018-03-09 08:25:04,shapeshift
0xe68fbaed8c16825707805a807ccc12a78a60e4d5,1.9,0,2017-10-08 03:00:01,shapeshift
0x9132cb85e142b3d9344fa248998639995cd790a3,7.0,0,2018-04-29 09:46:12,shapeshift
0x30bb09ade6648da6d97666c797bc8c960844943d,7.3,0,2018-04-29 09:45:36,shapeshift
0x4e7d06f7b2b2407bb4e7c8d896b117f6626e08af,2.0,0,2018-05-26 18:13:48,shapeshift
0x332c5bf8ce3faefc3aa9a712dcb4c59a7fbc5c5f,0.08600979299263085,0,2018-02-09 15:19:48,shapeshift
0xde9edcb15745bd8dba3c9e44c4f14ccba14fa369,2.42583779,0,2018-01-20 00:29:05,shapeshift
0x4017c5edb429aa592307005f78734760cd351acb,7.0,0,2018-03-09 12:50:44,shapeshift
0xef84e8379306766f428a4d9572c0537585cd246c,14.4893,0,2017-10-21 19:03:05,shapeshift
0x30bb28cd791a31e4b5c3ff6f354f41463d3d8208,12.89,0,2017-10-21 18:41:39,shapeshift
0x3e2ac555bb0d673fd953fc5931a87083eb351833,4.34151396,0,2018-05-11 21:24:36,shapeshift
0xdbc3ffb1d825041306570b91c62a38cbfa94cbd3,10.208341,0,2017-09-23 17:15:38,shapeshift
0xc6a970ae30a458692e792a4241cd8ca22ca3f13d,6.99685,0,2018-06-25 09:41:31,shapeshift
0xcba791f0b61ec3f961a1acfde02758728bed58ce,7.2,0,2018-06-25 01:36:28,shapeshift
0x9284c53170671a03647249623a8020f8d3a54137,6.999265,0,2018-06-25 09:50:49,shapeshift
0xd0a3975e115b0cd6c682d2e8a77e0a8374133fdd,2.49,17,2018-07-24 21:32:37,shapeshift
0x096c8b6fc28c8e9b41dc7e0eb055f893c0ca1d62,8.5,0,2018-07-25 00:36:42,shapeshift
0x619e0025543b2d716994b29a0aba9a861818e381,6.0,6,2018-07-25 00:15:57,shapeshift
0xf8aeb7a497d89397fee496732cab7528a5d24c31,7.937,0,2018-07-25 01:16:56,shapeshift
0x957261f043bfb317a413ad8988e560840eb68e09,4.99,6,2018-07-25 00:28:11,shapeshift
0x7116e0e7b3f08c047ba643aa42572182842e1670,5.0,6,2018-07-24 21:43:45,shapeshift
0xf72bfdd356c93acb971a4e3d3377beedf7596796,3.95443215,0,2018-08-23 22:55:45,shapeshift
0xeda278a6f3805d2313e04d07c7b040e417982785,3.1258,0,2018-09-30 10:55:31,shapeshift
0x6dc6bda5e9830450ce0dc30710f81e9044c34af0,52.427445811314534,0,2018-12-07 13:05:09,shapeshift
0xd4fa1ca752e7c0a9c4fd90ef56eed312ceb05159,5.245,0,2018-08-01 20:15:15,shapeshift
0x22d7ce85e5087d3bd84b724c6a2bf05f309e4a99,5.44555525,0,2018-06-27 23:16:31,shapeshift
0x8b0fa8e1f745c3c3c4721f357e8172a2c792ee06,4.66064719,243,2018-12-26 00:38:30,tidex
0x672e2f628133688d91b3cb1d76fdd6f332d23cee,1.58801343,118,2018-12-26 02:11:20,tidex
0xb34aaa2315aedfcf3a4674a5766f9bfcec0521e8,26.7219344,205,2018-12-26 01:50:04,tidex
0xe4c3dcd207ee2fd92a9394d6650d679ef4f177fc,6.20355453,245,2018-12-26 00:38:30,tidex
0x1794fb26f751b331aecde081a5f4cad3f15a3027,10.322530230000002,208,2018-12-26 01:36:05,tidex
0x72f5769fa713d83cce4892040e995bf156307b1b,24.13596227,279,2019-03-04 17:50:00,tidex
0x7fdf79604f76386daa2ba10e1830b123d7141e15,6.31234791,323,2019-03-22 16:27:51,tidex
0x267e06dedcf7eda6b30a087753dae55dd40beabf,10.63138048,237,2018-12-26 00:38:20,tidex
0x70b227c25158d6598f8a90ee992ab2237e8f7db4,8.100406691829999,219,2018-12-26 00:55:30,tidex
0x059815227bc44853ea7cc772615ee83634af9f68,13.547677210000002,231,2018-12-26 00:54:27,tidex
0x67e5032be3b56891a19d1bd217e97b70c39b8668,14.0,0,2017-11-01 18:43:37,UNKNOWN
0x03e60be80e46e58952c0f45ae025ff9701a40d53,4.3836494,18,2018-05-29 03:40:25,yobit
0xc970751affea82f05327f9cf2ac7244d85a4a800,21.632417,0,2018-02-27 11:33:37,yobit
0x9df94470f554852d114745fc64419133b5c4a76b,1.49286073,0,2018-08-14 11:25:36,yobit
0x127960f42cfee36a936c0f18915d598e2bf82a85,7.487684772228009,0,2018-08-08 12:08:34,yobit
0xad9afbb4d46adcb05321f17b2f364f098fcf3c73,1.21232558,7,2018-08-17 11:39:49,yobit
0x04452f80e25001d730f6101386a83d1900a3e6db,26.66112145094045,0,2019-01-05 11:40:57,yobit
0x0a1fc960b66f5ff50d43e0b94d83d191dc9a6e1a,4.85399685,0,2019-01-05 11:40:57,yobit
0x3553851632f1aa0028c57ebcab13f59b056f333d,91.18800221999999,0,2018-12-07 08:14:11,yobit
0xe0c24b17256c0184cd73919a9897462786bc69aa,0.597,25,2018-05-07 10:58:36,yobit
0x415cf664ec5b4a49b5a650a06efc84d5c49eff4d,72.41602364828334,0,2018-12-07 11:32:09,yobit
0x02a13a0f0e52c5706d123430bed318133bc2c7a7,21.16037288,0,2018-09-07 12:33:27,yobit
0xf4477915628b821c4a3d6972ccb8e42806d0ddd6,42.9591394,0,2018-12-07 11:32:09,yobit
0x94b3514b472169906be84dcd12e4e9edf892b8d9,41.99831963,0,2018-12-07 08:14:11,yobit
0x0fa8f316208efec7f991056513693fe1dddfa0bd,169.30801813260078,0,2018-11-23 09:52:54,yobit
0xc2c465245dd3bca8a0443e7a8d1b3f0357123d8e,330.33656476757056,0,2018-11-25 09:31:20,yobit
0x9a4b3419f7e74ffaac61aa7ae8d345dc4b8f0758,51.611920199,351,2019-05-13 06:50:33,fake_phishing1250
0x4810b1571775dd861c61d87fbea1008e030a8ddf,6.08374408,376,2019-05-13 06:50:33,fake_phishing1120
0x9baac782ea141718437a825704fc61802993c03a,25.824778628581274,361,2019-05-13 06:50:33,fake_phishing1342
0xde72b9575b532ab7cf37c677d95e9ce612b05ace,67.59834717244591,232,2019-01-20 05:26:21,fake_phishing1598
0xb58ec6ce2418da6bdc0e86c776bb3dc97f0aa986,3.17,0,2019-01-14 12:20:31,UNKNOWN
0x70cc3566967348021bfca29c14fb9ff1d0e19ed2,21.02,0,2018-01-16 12:27:52,UNKNOWN
0xb8dcdd3cd44b6b71da2884c15307c6cef161736c,0.047621,0,2018-01-21 14:12:33,UNKNOWN
0x99428192a5e1758c403694425f29da25a356ff53,30.5,0,2018-02-25 14:10:36,UNKNOWN
0xa4751db317b015e876abf910ec2dc4ecf8af95e1,2.0154529540439494,641,2020-02-14 10:54:43,UNKNOWN
0x84106febe96b45d1a6cf1dceec8285c46faf25de,42.42917088001604,366,2019-05-13 06:50:33,UNKNOWN
0x5f79de89264539397657806618599fae2e336ab2,4.0,305,2019-04-18 18:51:38,UNKNOWN
0xf6f029237c1c24ea38a8a558eb5930c5f43667b4,3.29,304,2019-04-18 18:47:58,UNKNOWN
0x5cf1fada962313cf620eae650ec0ef08388035f7,15.06167654,0,2018-09-12 00:46:20,UNKNOWN
0xa2907b742188129696bba35a00fef27e7908cd48,367.0,61,2017-12-23 14:13:48,UNKNOWN
0x6d014ba05db93cee9dbc857ce57a98b9348b4184,6.04575418,0,2018-10-03 17:38:43,UNKNOWN
0xcc0ca0e1ddf3b8e8675634d3813b3f2b8683b964,191.9231436140766,46,2019-05-05 08:51:45,UNKNOWN
